web-scraper-order,web-scraper-start-url,shipcard-img-src
"1600213483-6","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b7/GridleyShipyardIcon.png/144px-GridleyShipyardIcon.png"
"1600213483-21","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/e9/OmahaShipyardIcon.png/144px-OmahaShipyardIcon.png"
"1600213483-288","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/ae/AmagiShipyardIcon.png/144px-AmagiShipyardIcon.png"
"1600213483-294","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/2a/CurlewShipyardIcon.png/144px-CurlewShipyardIcon.png"
"1600213483-329","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/3b/Black_PrinceShipyardIcon.png/144px-Black_PrinceShipyardIcon.png"
"1600213483-312","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/59/CleveladShipyardIcon.png/144px-CleveladShipyardIcon.png"
"1600213483-425","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f6/MainzShipyardIcon.png/144px-MainzShipyardIcon.png"
"1600213483-353","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/e5/TashkentShipyardIcon.png/144px-TashkentShipyardIcon.png"
"1600213483-310","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/e4/EchoShipyardIcon.png/144px-EchoShipyardIcon.png"
"1600213483-72","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d5/CrescentShipyardIcon.png/144px-CrescentShipyardIcon.png"
"1600213483-496","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b3/JintsuuKaiShipyardIcon.png/144px-JintsuuKaiShipyardIcon.png"
"1600213483-104","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/c2/RepulseShipyardIcon.png/144px-RepulseShipyardIcon.png"
